	herb_id	herb_name	herb_type	target	Resource
384	HBIN033621	l-tryptophan	Amino acid	CFI	Mahuang
385	HBIN033621	l-tryptophan	Amino acid	PSME1	Mahuang
386	HBIN033621	l-tryptophan	Amino acid	DDC	Mahuang
387	HBIN033621	l-tryptophan	Amino acid	AOPEP	Mahuang
388	HBIN033621	l-tryptophan	Amino acid	PSMD8	Mahuang
389	HBIN033621	l-tryptophan	Amino acid	SLC6A15	Mahuang
390	HBIN033621	l-tryptophan	Amino acid	MBD2	Mahuang
391	HBIN033621	l-tryptophan	Amino acid	MRPS10	Mahuang
392	HBIN033621	l-tryptophan	Amino acid	TFR2	Mahuang
393	HBIN033621	l-tryptophan	Amino acid	RPS2	Mahuang
394	HBIN033621	l-tryptophan	Amino acid	RNPEP	Mahuang
395	HBIN033621	l-tryptophan	Amino acid	PRSS46P	Mahuang
396	HBIN033621	l-tryptophan	Amino acid	RPS16	Mahuang
397	HBIN033621	l-tryptophan	Amino acid	NLN	Mahuang
398	HBIN033621	l-tryptophan	Amino acid	SLC6A13	Mahuang
399	HBIN033621	l-tryptophan	Amino acid	ACCS	Mahuang
400	HBIN033621	l-tryptophan	Amino acid	PRSS3	Mahuang
401	HBIN033621	l-tryptophan	Amino acid	MRPS12	Mahuang
402	HBIN033621	l-tryptophan	Amino acid	MRPS11	Mahuang
403	HBIN033621	l-tryptophan	Amino acid	PRSS22	Mahuang
404	HBIN033621	l-tryptophan	Amino acid	KLK3	Mahuang
405	HBIN033621	l-tryptophan	Amino acid	MRPS6	Mahuang
406	HBIN033621	l-tryptophan	Amino acid	PRSS53	Mahuang
407	HBIN033621	l-tryptophan	Amino acid	PRSS45P	Mahuang
408	HBIN033621	l-tryptophan	Amino acid	UBA52	Mahuang
409	HBIN033621	l-tryptophan	Amino acid	PRUNE1	Mahuang
410	HBIN033621	l-tryptophan	Amino acid	PRSS8	Mahuang
411	HBIN033621	l-tryptophan	Amino acid	KLK4	Mahuang
412	HBIN033621	l-tryptophan	Amino acid	PSMC1	Mahuang
413	HBIN033621	l-tryptophan	Amino acid	KLK7	Mahuang
414	HBIN033621	l-tryptophan	Amino acid	SLC6A9	Mahuang
415	HBIN033621	l-tryptophan	Amino acid	PSMB11	Mahuang
416	HBIN033621	l-tryptophan	Amino acid	TPH2	Mahuang
417	HBIN033621	l-tryptophan	Amino acid	RPS13	Mahuang
418	HBIN033621	l-tryptophan	Amino acid	PRSS58	Mahuang
419	HBIN033621	l-tryptophan	Amino acid	CELA2B	Mahuang
420	HBIN033621	l-tryptophan	Amino acid	PRSS55	Mahuang
421	HBIN033621	l-tryptophan	Amino acid	NAALADL2	Mahuang
422	HBIN033621	l-tryptophan	Amino acid	TMPRSS15	Mahuang
423	HBIN033621	l-tryptophan	Amino acid	PSMA1	Mahuang
424	HBIN033621	l-tryptophan	Amino acid	CHRM1	Mahuang
425	HBIN033621	l-tryptophan	Amino acid	HLA-G	Mahuang
426	HBIN033621	l-tryptophan	Amino acid	MRPS14	Mahuang
427	HBIN042854	salidroside	Glycoside	PRKAA2	Huangqin
428	HBIN042854	salidroside	Glycoside	ESR1	Huangqin
429	HBIN042854	salidroside	Glycoside	NFKB1	Huangqin
430	HBIN042854	salidroside	Glycoside	DDIT3	Huangqin
431	HBIN042854	salidroside	Glycoside	PIK3CA	Huangqin
432	HBIN042854	salidroside	Glycoside	DPEP1	Huangqin
433	HBIN042854	salidroside	Glycoside	CASP9	Huangqin
434	HBIN042854	salidroside	Glycoside	PIK3CG	Huangqin
435	HBIN042854	salidroside	Glycoside	MET	Huangqin
436	HBIN042854	salidroside	Glycoside	AKT1	Huangqin
437	HBIN042854	salidroside	Glycoside	IL6	Huangqin
438	HBIN042854	salidroside	Glycoside	SIRT1	Huangqin
439	HBIN042854	salidroside	Glycoside	MAPK3	Huangqin
440	HBIN042854	salidroside	Glycoside	KAT2B	Huangqin
441	HBIN042854	salidroside	Glycoside	MAPK1	Huangqin
442	HBIN042854	salidroside	Glycoside	PIK3CD	Huangqin
443	HBIN042854	salidroside	Glycoside	NOS2	Huangqin
444	HBIN042854	salidroside	Glycoside	CDK2	Huangqin
445	HBIN042854	salidroside	Glycoside	RELA	Huangqin
446	HBIN042854	salidroside	Glycoside	CA2	Huangqin
447	HBIN042854	salidroside	Glycoside	FGF2	Huangqin
448	HBIN042854	salidroside	Glycoside	GSK3B	Huangqin
449	HBIN042854	salidroside	Glycoside	MYHC	Huangqin
450	HBIN042854	salidroside	Glycoside	BAX	Huangqin
451	HBIN042854	salidroside	Glycoside	PIK3CB	Huangqin
452	HBIN042854	salidroside	Glycoside	CYCS	Huangqin
453	HBIN042854	salidroside	Glycoside	BCL2L1	Huangqin
454	HBIN042854	salidroside	Glycoside	MTOR	Huangqin
455	HBIN042854	salidroside	Glycoside	ADORA2A	Huangqin
456	HBIN042854	salidroside	Glycoside	PGAM5	Huangqin
457	HBIN042854	salidroside	Glycoside	HIF1A	Huangqin
458	HBIN042854	salidroside	Glycoside	HMOX1	Huangqin
459	HBIN042854	salidroside	Glycoside	MMP9	Huangqin
460	HBIN042854	salidroside	Glycoside	MAPT	Huangqin
461	HBIN042854	salidroside	Glycoside	PARP1	Huangqin
462	HBIN042854	salidroside	Glycoside	PRKAB1	Huangqin
463	HBIN042854	salidroside	Glycoside	PCK1	Huangqin
464	HBIN042854	salidroside	Glycoside	TNF	Huangqin
465	HBIN042854	salidroside	Glycoside	VEGFA	Huangqin
466	HBIN042854	salidroside	Glycoside	DPP4	Huangqin
467	HBIN042854	salidroside	Glycoside	G6PC	Huangqin
468	HBIN042854	salidroside	Glycoside	PTGS2	Huangqin
469	HBIN042854	salidroside	Glycoside	HGF	Huangqin
470	HBIN042854	salidroside	Glycoside	MMP2	Huangqin
471	HBIN042854	salidroside	Glycoside	PRKAA1	Huangqin
472	HBIN042854	salidroside	Glycoside	BCL2	Huangqin
473	HBIN042854	salidroside	Glycoside	PRKAA2	Lianqiao
474	HBIN042854	salidroside	Glycoside	ESR1	Lianqiao
475	HBIN042854	salidroside	Glycoside	NFKB1	Lianqiao
476	HBIN042854	salidroside	Glycoside	DDIT3	Lianqiao
477	HBIN042854	salidroside	Glycoside	PIK3CA	Lianqiao
478	HBIN042854	salidroside	Glycoside	DPEP1	Lianqiao
479	HBIN042854	salidroside	Glycoside	CASP9	Lianqiao
480	HBIN042854	salidroside	Glycoside	PIK3CG	Lianqiao
481	HBIN042854	salidroside	Glycoside	MET	Lianqiao
482	HBIN042854	salidroside	Glycoside	AKT1	Lianqiao
483	HBIN042854	salidroside	Glycoside	IL6	Lianqiao
484	HBIN042854	salidroside	Glycoside	SIRT1	Lianqiao
485	HBIN042854	salidroside	Glycoside	MAPK3	Lianqiao
486	HBIN042854	salidroside	Glycoside	KAT2B	Lianqiao
487	HBIN042854	salidroside	Glycoside	MAPK1	Lianqiao
488	HBIN042854	salidroside	Glycoside	PIK3CD	Lianqiao
489	HBIN042854	salidroside	Glycoside	NOS2	Lianqiao
490	HBIN042854	salidroside	Glycoside	CDK2	Lianqiao
491	HBIN042854	salidroside	Glycoside	RELA	Lianqiao
492	HBIN042854	salidroside	Glycoside	CA2	Lianqiao
493	HBIN042854	salidroside	Glycoside	FGF2	Lianqiao
494	HBIN042854	salidroside	Glycoside	GSK3B	Lianqiao
495	HBIN042854	salidroside	Glycoside	MYHC	Lianqiao
496	HBIN042854	salidroside	Glycoside	BAX	Lianqiao
497	HBIN042854	salidroside	Glycoside	PIK3CB	Lianqiao
498	HBIN042854	salidroside	Glycoside	CYCS	Lianqiao
499	HBIN042854	salidroside	Glycoside	BCL2L1	Lianqiao
500	HBIN042854	salidroside	Glycoside	MTOR	Lianqiao
501	HBIN042854	salidroside	Glycoside	ADORA2A	Lianqiao
502	HBIN042854	salidroside	Glycoside	PGAM5	Lianqiao
503	HBIN042854	salidroside	Glycoside	HIF1A	Lianqiao
504	HBIN042854	salidroside	Glycoside	HMOX1	Lianqiao
505	HBIN042854	salidroside	Glycoside	MMP9	Lianqiao
506	HBIN042854	salidroside	Glycoside	MAPT	Lianqiao
507	HBIN042854	salidroside	Glycoside	PARP1	Lianqiao
508	HBIN042854	salidroside	Glycoside	PRKAB1	Lianqiao
509	HBIN042854	salidroside	Glycoside	PCK1	Lianqiao
510	HBIN042854	salidroside	Glycoside	TNF	Lianqiao
511	HBIN042854	salidroside	Glycoside	VEGFA	Lianqiao
512	HBIN042854	salidroside	Glycoside	DPP4	Lianqiao
513	HBIN042854	salidroside	Glycoside	G6PC	Lianqiao
514	HBIN042854	salidroside	Glycoside	PTGS2	Lianqiao
515	HBIN042854	salidroside	Glycoside	HGF	Lianqiao
516	HBIN042854	salidroside	Glycoside	MMP2	Lianqiao
517	HBIN042854	salidroside	Glycoside	PRKAA1	Lianqiao
518	HBIN042854	salidroside	Glycoside	BCL2	Lianqiao
519	HBIN020363	chlorogenic acid	Caffeoylquinic acid	CA2	Mahuang
520	HBIN020363	chlorogenic acid	Caffeoylquinic acid	ESR1	Mahuang
521	HBIN020363	chlorogenic acid	Caffeoylquinic acid	AR	Mahuang
522	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PTGS2	Mahuang
523	HBIN020363	chlorogenic acid	Caffeoylquinic acid	TPO	Mahuang
524	HBIN020363	chlorogenic acid	Caffeoylquinic acid	NOS2	Mahuang
525	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PRSS1	Mahuang
526	HBIN020363	chlorogenic acid	Caffeoylquinic acid	MT3	Mahuang
527	HBIN020363	chlorogenic acid	Caffeoylquinic acid	DPEP1	Mahuang
528	HBIN020363	chlorogenic acid	Caffeoylquinic acid	CA2	Jinyinhua
529	HBIN020363	chlorogenic acid	Caffeoylquinic acid	ESR1	Jinyinhua
530	HBIN020363	chlorogenic acid	Caffeoylquinic acid	AR	Jinyinhua
531	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PTGS2	Jinyinhua
532	HBIN020363	chlorogenic acid	Caffeoylquinic acid	TPO	Jinyinhua
533	HBIN020363	chlorogenic acid	Caffeoylquinic acid	NOS2	Jinyinhua
534	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PRSS1	Jinyinhua
535	HBIN020363	chlorogenic acid	Caffeoylquinic acid	MT3	Jinyinhua
536	HBIN020363	chlorogenic acid	Caffeoylquinic acid	DPEP1	Jinyinhua
537	HBIN020363	chlorogenic acid	Caffeoylquinic acid	CA2	Huangqin
538	HBIN020363	chlorogenic acid	Caffeoylquinic acid	ESR1	Huangqin
539	HBIN020363	chlorogenic acid	Caffeoylquinic acid	AR	Huangqin
540	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PTGS2	Huangqin
541	HBIN020363	chlorogenic acid	Caffeoylquinic acid	TPO	Huangqin
542	HBIN020363	chlorogenic acid	Caffeoylquinic acid	NOS2	Huangqin
543	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PRSS1	Huangqin
544	HBIN020363	chlorogenic acid	Caffeoylquinic acid	MT3	Huangqin
545	HBIN020363	chlorogenic acid	Caffeoylquinic acid	DPEP1	Huangqin
546	HBIN020363	chlorogenic acid	Caffeoylquinic acid	CA2	Niubangzi
547	HBIN020363	chlorogenic acid	Caffeoylquinic acid	ESR1	Niubangzi
548	HBIN020363	chlorogenic acid	Caffeoylquinic acid	AR	Niubangzi
549	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PTGS2	Niubangzi
550	HBIN020363	chlorogenic acid	Caffeoylquinic acid	TPO	Niubangzi
551	HBIN020363	chlorogenic acid	Caffeoylquinic acid	NOS2	Niubangzi
552	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PRSS1	Niubangzi
553	HBIN020363	chlorogenic acid	Caffeoylquinic acid	MT3	Niubangzi
554	HBIN020363	chlorogenic acid	Caffeoylquinic acid	DPEP1	Niubangzi
555	HBIN020363	chlorogenic acid	Caffeoylquinic acid	CA2	Lianqiao
556	HBIN020363	chlorogenic acid	Caffeoylquinic acid	ESR1	Lianqiao
557	HBIN020363	chlorogenic acid	Caffeoylquinic acid	AR	Lianqiao
558	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PTGS2	Lianqiao
559	HBIN020363	chlorogenic acid	Caffeoylquinic acid	TPO	Lianqiao
560	HBIN020363	chlorogenic acid	Caffeoylquinic acid	NOS2	Lianqiao
561	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PRSS1	Lianqiao
562	HBIN020363	chlorogenic acid	Caffeoylquinic acid	MT3	Lianqiao
563	HBIN020363	chlorogenic acid	Caffeoylquinic acid	DPEP1	Lianqiao
564	HBIN020363	chlorogenic acid	Caffeoylquinic acid	CA2	Kuxingren
565	HBIN020363	chlorogenic acid	Caffeoylquinic acid	ESR1	Kuxingren
566	HBIN020363	chlorogenic acid	Caffeoylquinic acid	AR	Kuxingren
567	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PTGS2	Kuxingren
568	HBIN020363	chlorogenic acid	Caffeoylquinic acid	TPO	Kuxingren
569	HBIN020363	chlorogenic acid	Caffeoylquinic acid	NOS2	Kuxingren
570	HBIN020363	chlorogenic acid	Caffeoylquinic acid	PRSS1	Kuxingren
571	HBIN020363	chlorogenic acid	Caffeoylquinic acid	MT3	Kuxingren
572	HBIN020363	chlorogenic acid	Caffeoylquinic acid	DPEP1	Kuxingren
573	HBIN025796	esculetin	Coumarin	NFKB1	Lianqiao
574	HBIN025796	esculetin	Coumarin	CA9	Lianqiao
575	HBIN025796	esculetin	Coumarin	CASP9	Lianqiao
576	HBIN025796	esculetin	Coumarin	ROS1	Lianqiao
577	HBIN025796	esculetin	Coumarin	MAPK3	Lianqiao
578	HBIN025796	esculetin	Coumarin	NFE2L2	Lianqiao
579	HBIN025796	esculetin	Coumarin	ALOX5	Lianqiao
580	HBIN025796	esculetin	Coumarin	E2F1	Lianqiao
581	HBIN025796	esculetin	Coumarin	MAPK1	Lianqiao
582	HBIN025796	esculetin	Coumarin	MAPK8	Lianqiao
583	HBIN025796	esculetin	Coumarin	TNFRSF10A	Lianqiao
584	HBIN025796	esculetin	Coumarin	MAPK9	Lianqiao
585	HBIN025796	esculetin	Coumarin	CDK4	Lianqiao
586	HBIN025796	esculetin	Coumarin	CDK2	Lianqiao
587	HBIN025796	esculetin	Coumarin	RELA	Lianqiao
588	HBIN025796	esculetin	Coumarin	CDKN1A	Lianqiao
589	HBIN025796	esculetin	Coumarin	HERC5	Lianqiao
590	HBIN025796	esculetin	Coumarin	MMP3	Lianqiao
591	HBIN025796	esculetin	Coumarin	XDH	Lianqiao
592	HBIN025796	esculetin	Coumarin	SNCA	Lianqiao
593	HBIN025796	esculetin	Coumarin	MMP1	Lianqiao
594	HBIN025796	esculetin	Coumarin	CASP3	Lianqiao
595	HBIN025796	esculetin	Coumarin	SLC7A1	Lianqiao
596	HBIN025796	esculetin	Coumarin	MAPK14	Lianqiao
597	HBIN025796	esculetin	Coumarin	CASP8	Lianqiao
598	HBIN025796	esculetin	Coumarin	RB1	Lianqiao
599	HBIN025796	esculetin	Coumarin	KEAP1	Lianqiao
600	HBIN025796	esculetin	Coumarin	DDIT3	Lianqiao
601	HBIN025796	esculetin	Coumarin	NQO1	Lianqiao
602	HBIN025796	esculetin	Coumarin	BCL2	Lianqiao
603	HBIN047738	vanillic acid	Phenolic acid	ADRA2A	Mahuang
604	HBIN047738	vanillic acid	Phenolic acid	MAOA	Mahuang
605	HBIN047738	vanillic acid	Phenolic acid	CA2	Mahuang
606	HBIN047738	vanillic acid	Phenolic acid	TYRP1	Mahuang
607	HBIN047738	vanillic acid	Phenolic acid	MAOB	Mahuang
608	HBIN047738	vanillic acid	Phenolic acid	NOS3	Mahuang
609	HBIN047738	vanillic acid	Phenolic acid	CEBPA	Mahuang
610	HBIN047738	vanillic acid	Phenolic acid	AR	Mahuang
611	HBIN047738	vanillic acid	Phenolic acid	PTGS2	Mahuang
612	HBIN047738	vanillic acid	Phenolic acid	PTGS1	Mahuang
613	HBIN047738	vanillic acid	Phenolic acid	PRSS1	Mahuang
614	HBIN047738	vanillic acid	Phenolic acid	LYZ	Mahuang
615	HBIN047738	vanillic acid	Phenolic acid	DPEP1	Mahuang
616	HBIN047738	vanillic acid	Phenolic acid	PPARG	Mahuang
617	HBIN047738	vanillic acid	Phenolic acid	ADRA2A	Lianqiao
618	HBIN047738	vanillic acid	Phenolic acid	MAOA	Lianqiao
619	HBIN047738	vanillic acid	Phenolic acid	CA2	Lianqiao
620	HBIN047738	vanillic acid	Phenolic acid	TYRP1	Lianqiao
621	HBIN047738	vanillic acid	Phenolic acid	MAOB	Lianqiao
622	HBIN047738	vanillic acid	Phenolic acid	NOS3	Lianqiao
623	HBIN047738	vanillic acid	Phenolic acid	CEBPA	Lianqiao
624	HBIN047738	vanillic acid	Phenolic acid	AR	Lianqiao
625	HBIN047738	vanillic acid	Phenolic acid	PTGS2	Lianqiao
626	HBIN047738	vanillic acid	Phenolic acid	PTGS1	Lianqiao
627	HBIN047738	vanillic acid	Phenolic acid	PRSS1	Lianqiao
628	HBIN047738	vanillic acid	Phenolic acid	LYZ	Lianqiao
629	HBIN047738	vanillic acid	Phenolic acid	DPEP1	Lianqiao
630	HBIN047738	vanillic acid	Phenolic acid	PPARG	Lianqiao
631	HBIN019298	caffeic acid	Phenolic acid	ADRA2C	Mahuang
632	HBIN019298	caffeic acid	Phenolic acid	IGF2	Mahuang
633	HBIN019298	caffeic acid	Phenolic acid	ADRB1	Mahuang
634	HBIN019298	caffeic acid	Phenolic acid	PTGS1	Mahuang
635	HBIN019298	caffeic acid	Phenolic acid	DPEP1	Mahuang
636	HBIN019298	caffeic acid	Phenolic acid	ADRB2	Mahuang
637	HBIN019298	caffeic acid	Phenolic acid	ADRA1D	Mahuang
638	HBIN019298	caffeic acid	Phenolic acid	MAOA	Mahuang
639	HBIN019298	caffeic acid	Phenolic acid	RAC1	Mahuang
640	HBIN019298	caffeic acid	Phenolic acid	SLC6A3	Mahuang
641	HBIN019298	caffeic acid	Phenolic acid	PLAU	Mahuang
642	HBIN019298	caffeic acid	Phenolic acid	NOS2	Mahuang
643	HBIN019298	caffeic acid	Phenolic acid	CDK2	Mahuang
644	HBIN019298	caffeic acid	Phenolic acid	PRKCB	Mahuang
645	HBIN019298	caffeic acid	Phenolic acid	GFAP	Mahuang
646	HBIN019298	caffeic acid	Phenolic acid	ADRA2A	Mahuang
647	HBIN019298	caffeic acid	Phenolic acid	CA2	Mahuang
648	HBIN019298	caffeic acid	Phenolic acid	CTRB1	Mahuang
649	HBIN019298	caffeic acid	Phenolic acid	SELP	Mahuang
650	HBIN019298	caffeic acid	Phenolic acid	PRSS1	Mahuang
651	HBIN019298	caffeic acid	Phenolic acid	AKR1B1	Mahuang
652	HBIN019298	caffeic acid	Phenolic acid	LYZ	Mahuang
653	HBIN019298	caffeic acid	Phenolic acid	ACHE	Mahuang
654	HBIN019298	caffeic acid	Phenolic acid	CYP1A1	Mahuang
655	HBIN019298	caffeic acid	Phenolic acid	BTK	Mahuang
656	HBIN019298	caffeic acid	Phenolic acid	TNF	Mahuang
657	HBIN019298	caffeic acid	Phenolic acid	MAOB	Mahuang
658	HBIN019298	caffeic acid	Phenolic acid	PTGS2	Mahuang
659	HBIN019298	caffeic acid	Phenolic acid	DPP4	Mahuang
660	HBIN019298	caffeic acid	Phenolic acid	ADRA2C	Jinyinhua
661	HBIN019298	caffeic acid	Phenolic acid	IGF2	Jinyinhua
662	HBIN019298	caffeic acid	Phenolic acid	ADRB1	Jinyinhua
663	HBIN019298	caffeic acid	Phenolic acid	PTGS1	Jinyinhua
664	HBIN019298	caffeic acid	Phenolic acid	DPEP1	Jinyinhua
665	HBIN019298	caffeic acid	Phenolic acid	ADRB2	Jinyinhua
666	HBIN019298	caffeic acid	Phenolic acid	ADRA1D	Jinyinhua
667	HBIN019298	caffeic acid	Phenolic acid	MAOA	Jinyinhua
668	HBIN019298	caffeic acid	Phenolic acid	RAC1	Jinyinhua
669	HBIN019298	caffeic acid	Phenolic acid	SLC6A3	Jinyinhua
670	HBIN019298	caffeic acid	Phenolic acid	PLAU	Jinyinhua
671	HBIN019298	caffeic acid	Phenolic acid	NOS2	Jinyinhua
672	HBIN019298	caffeic acid	Phenolic acid	CDK2	Jinyinhua
673	HBIN019298	caffeic acid	Phenolic acid	PRKCB	Jinyinhua
674	HBIN019298	caffeic acid	Phenolic acid	GFAP	Jinyinhua
675	HBIN019298	caffeic acid	Phenolic acid	ADRA2A	Jinyinhua
676	HBIN019298	caffeic acid	Phenolic acid	CA2	Jinyinhua
677	HBIN019298	caffeic acid	Phenolic acid	CTRB1	Jinyinhua
678	HBIN019298	caffeic acid	Phenolic acid	SELP	Jinyinhua
679	HBIN019298	caffeic acid	Phenolic acid	PRSS1	Jinyinhua
680	HBIN019298	caffeic acid	Phenolic acid	AKR1B1	Jinyinhua
681	HBIN019298	caffeic acid	Phenolic acid	LYZ	Jinyinhua
682	HBIN019298	caffeic acid	Phenolic acid	ACHE	Jinyinhua
683	HBIN019298	caffeic acid	Phenolic acid	CYP1A1	Jinyinhua
684	HBIN019298	caffeic acid	Phenolic acid	BTK	Jinyinhua
685	HBIN019298	caffeic acid	Phenolic acid	TNF	Jinyinhua
686	HBIN019298	caffeic acid	Phenolic acid	MAOB	Jinyinhua
687	HBIN019298	caffeic acid	Phenolic acid	PTGS2	Jinyinhua
688	HBIN019298	caffeic acid	Phenolic acid	DPP4	Jinyinhua
689	HBIN019298	caffeic acid	Phenolic acid	ADRA2C	Qinghao
690	HBIN019298	caffeic acid	Phenolic acid	IGF2	Qinghao
691	HBIN019298	caffeic acid	Phenolic acid	ADRB1	Qinghao
692	HBIN019298	caffeic acid	Phenolic acid	PTGS1	Qinghao
693	HBIN019298	caffeic acid	Phenolic acid	DPEP1	Qinghao
694	HBIN019298	caffeic acid	Phenolic acid	ADRB2	Qinghao
695	HBIN019298	caffeic acid	Phenolic acid	ADRA1D	Qinghao
696	HBIN019298	caffeic acid	Phenolic acid	MAOA	Qinghao
697	HBIN019298	caffeic acid	Phenolic acid	RAC1	Qinghao
698	HBIN019298	caffeic acid	Phenolic acid	SLC6A3	Qinghao
699	HBIN019298	caffeic acid	Phenolic acid	PLAU	Qinghao
700	HBIN019298	caffeic acid	Phenolic acid	NOS2	Qinghao
701	HBIN019298	caffeic acid	Phenolic acid	CDK2	Qinghao
702	HBIN019298	caffeic acid	Phenolic acid	PRKCB	Qinghao
703	HBIN019298	caffeic acid	Phenolic acid	GFAP	Qinghao
704	HBIN019298	caffeic acid	Phenolic acid	ADRA2A	Qinghao
705	HBIN019298	caffeic acid	Phenolic acid	CA2	Qinghao
706	HBIN019298	caffeic acid	Phenolic acid	CTRB1	Qinghao
707	HBIN019298	caffeic acid	Phenolic acid	SELP	Qinghao
708	HBIN019298	caffeic acid	Phenolic acid	PRSS1	Qinghao
709	HBIN019298	caffeic acid	Phenolic acid	AKR1B1	Qinghao
710	HBIN019298	caffeic acid	Phenolic acid	LYZ	Qinghao
711	HBIN019298	caffeic acid	Phenolic acid	ACHE	Qinghao
712	HBIN019298	caffeic acid	Phenolic acid	CYP1A1	Qinghao
713	HBIN019298	caffeic acid	Phenolic acid	BTK	Qinghao
714	HBIN019298	caffeic acid	Phenolic acid	TNF	Qinghao
715	HBIN019298	caffeic acid	Phenolic acid	MAOB	Qinghao
716	HBIN019298	caffeic acid	Phenolic acid	PTGS2	Qinghao
717	HBIN019298	caffeic acid	Phenolic acid	DPP4	Qinghao
718	HBIN019298	caffeic acid	Phenolic acid	ADRA2C	Niubangzi
719	HBIN019298	caffeic acid	Phenolic acid	IGF2	Niubangzi
720	HBIN019298	caffeic acid	Phenolic acid	ADRB1	Niubangzi
721	HBIN019298	caffeic acid	Phenolic acid	PTGS1	Niubangzi
722	HBIN019298	caffeic acid	Phenolic acid	DPEP1	Niubangzi
723	HBIN019298	caffeic acid	Phenolic acid	ADRB2	Niubangzi
724	HBIN019298	caffeic acid	Phenolic acid	ADRA1D	Niubangzi
725	HBIN019298	caffeic acid	Phenolic acid	MAOA	Niubangzi
726	HBIN019298	caffeic acid	Phenolic acid	RAC1	Niubangzi
727	HBIN019298	caffeic acid	Phenolic acid	SLC6A3	Niubangzi
728	HBIN019298	caffeic acid	Phenolic acid	PLAU	Niubangzi
729	HBIN019298	caffeic acid	Phenolic acid	NOS2	Niubangzi
730	HBIN019298	caffeic acid	Phenolic acid	CDK2	Niubangzi
731	HBIN019298	caffeic acid	Phenolic acid	PRKCB	Niubangzi
732	HBIN019298	caffeic acid	Phenolic acid	GFAP	Niubangzi
733	HBIN019298	caffeic acid	Phenolic acid	ADRA2A	Niubangzi
734	HBIN019298	caffeic acid	Phenolic acid	CA2	Niubangzi
735	HBIN019298	caffeic acid	Phenolic acid	CTRB1	Niubangzi
736	HBIN019298	caffeic acid	Phenolic acid	SELP	Niubangzi
737	HBIN019298	caffeic acid	Phenolic acid	PRSS1	Niubangzi
738	HBIN019298	caffeic acid	Phenolic acid	AKR1B1	Niubangzi
739	HBIN019298	caffeic acid	Phenolic acid	LYZ	Niubangzi
740	HBIN019298	caffeic acid	Phenolic acid	ACHE	Niubangzi
741	HBIN019298	caffeic acid	Phenolic acid	CYP1A1	Niubangzi
742	HBIN019298	caffeic acid	Phenolic acid	BTK	Niubangzi
743	HBIN019298	caffeic acid	Phenolic acid	TNF	Niubangzi
744	HBIN019298	caffeic acid	Phenolic acid	MAOB	Niubangzi
745	HBIN019298	caffeic acid	Phenolic acid	PTGS2	Niubangzi
746	HBIN019298	caffeic acid	Phenolic acid	DPP4	Niubangzi
747	HBIN019298	caffeic acid	Phenolic acid	ADRA2C	Lianqiao
748	HBIN019298	caffeic acid	Phenolic acid	IGF2	Lianqiao
749	HBIN019298	caffeic acid	Phenolic acid	ADRB1	Lianqiao
750	HBIN019298	caffeic acid	Phenolic acid	PTGS1	Lianqiao
751	HBIN019298	caffeic acid	Phenolic acid	DPEP1	Lianqiao
752	HBIN019298	caffeic acid	Phenolic acid	ADRB2	Lianqiao
753	HBIN019298	caffeic acid	Phenolic acid	ADRA1D	Lianqiao
754	HBIN019298	caffeic acid	Phenolic acid	MAOA	Lianqiao
755	HBIN019298	caffeic acid	Phenolic acid	RAC1	Lianqiao
756	HBIN019298	caffeic acid	Phenolic acid	SLC6A3	Lianqiao
757	HBIN019298	caffeic acid	Phenolic acid	PLAU	Lianqiao
758	HBIN019298	caffeic acid	Phenolic acid	NOS2	Lianqiao
759	HBIN019298	caffeic acid	Phenolic acid	CDK2	Lianqiao
760	HBIN019298	caffeic acid	Phenolic acid	PRKCB	Lianqiao
761	HBIN019298	caffeic acid	Phenolic acid	GFAP	Lianqiao
762	HBIN019298	caffeic acid	Phenolic acid	ADRA2A	Lianqiao
763	HBIN019298	caffeic acid	Phenolic acid	CA2	Lianqiao
764	HBIN019298	caffeic acid	Phenolic acid	CTRB1	Lianqiao
765	HBIN019298	caffeic acid	Phenolic acid	SELP	Lianqiao
766	HBIN019298	caffeic acid	Phenolic acid	PRSS1	Lianqiao
767	HBIN019298	caffeic acid	Phenolic acid	AKR1B1	Lianqiao
768	HBIN019298	caffeic acid	Phenolic acid	LYZ	Lianqiao
769	HBIN019298	caffeic acid	Phenolic acid	ACHE	Lianqiao
770	HBIN019298	caffeic acid	Phenolic acid	CYP1A1	Lianqiao
771	HBIN019298	caffeic acid	Phenolic acid	BTK	Lianqiao
772	HBIN019298	caffeic acid	Phenolic acid	TNF	Lianqiao
773	HBIN019298	caffeic acid	Phenolic acid	MAOB	Lianqiao
774	HBIN019298	caffeic acid	Phenolic acid	PTGS2	Lianqiao
775	HBIN019298	caffeic acid	Phenolic acid	DPP4	Lianqiao
776	HBIN019298	caffeic acid	Phenolic acid	ADRA2C	Kuxingren
